gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
GM12922	-0.6709975326627853	-4.335801817190259	-1.2648540167094948	0.22202585545061823	0.6751644028952457	-5.479996130795391
CLRN2	-0.6710141524377633	-4.335801817190259	-0.9704517650358051	0.3446588801557804	0.87314690076858	-5.792015312700226
RPL30-PS9	-0.6710141524377633	-4.335801817190259	-0.9704517650358051	0.3446588801557804	0.87314690076858	-5.792015312700226
WAP	-0.6710585929562498	-4.402798689387186	-1.1395706955395835	0.26937653429154496	0.7602627640260202	-5.626546915887269
GM6887	-0.6710585929562498	-4.402798689387186	-1.1395706955395835	0.26937653429154496	0.7602627640260202	-5.626546915887269
CLDN24	-0.6710585929562498	-4.402798689387186	-1.1286743632054757	0.27382747254497875	0.7682939276233975	-5.6382595132551545
RPL29-PS1	-0.6710585929562498	-4.402798689387186	-1.1395706955395835	0.26937653429154496	0.7602627640260202	-5.626546915887269
3100002H09RIK	-0.6710585929562498	-4.402798689387186	-1.0667002044869747	0.3001808079843764	0.8100401505011232	-5.703016020131188
CKAP4	-0.6712912390185481	4.042933036257097	-1.9627589518549016	0.0652901694247187	0.30607941137396216	-4.933327496373433
UGCG	-0.6713199611658913	7.8867925784882615	-3.433870231906222	0.002954466804434658	0.03558421053487088	-2.6008939740304706
GM11472	-0.6714746586973632	-2.3144779172243743	-0.8852499585847002	0.3876739205621367	0.9306232994596279	-5.620325672472898
PTTG1IP	-0.6715062288037599	3.294941821146554	-1.3611069901779642	0.19024756631970371	0.6114954322642132	-5.677195730495402
AU021092	-0.6718826000192002	-4.343518989698123	-1.2096679779640909	0.24202629174597642	0.7107807135510736	-5.544418441366067
SPAG7	-0.6718953279693278	3.7402696436556884	-2.2668647246049334	0.03593055106737237	0.20525256344331516	-4.340311711894925
OS9	-0.6722811388762322	4.885789082842232	-1.8651559362545043	0.07851653438906823	0.3468497482228637	-5.253003468184229
GM28635	-0.6724630834949652	-4.3604656373554755	-0.9681156310624829	0.3457926274438914	0.8751438889131348	-5.796089291985678
GDE1	-0.6727034575846416	5.938628003728671	-2.7908746724828015	0.012055747119810414	0.09685071198891881	-3.701190173238898
PJA2	-0.6727096557892054	9.759467701043622	-4.632278302315341	0.00020611094816986306	0.004881859313857368	-0.1870940282321829
OBFC1	-0.6730517667529043	2.5075859044410214	-1.0457961935932074	0.30947164075548167	0.8213709754984032	-5.879584175227239
FANCL	-0.6730881174151095	2.8191348660722197	-0.86587282403564	0.3979338626347706	0.9405446746739758	-6.110158746137178
COPS7A	-0.6732523546621447	6.4382068319568715	-3.067142154635884	0.006628933899373414	0.0633016504757067	-3.197908974167891
MARK4	-0.6733478031709597	5.418002243706347	-2.499787107770608	0.022298068780263008	0.14867206522943646	-4.201993009478445
ISCA1	-0.6733651832952079	6.5559799769496125	-3.0536973977629804	0.0068264635027743634	0.06454399425749242	-3.2421848142705754
HSPA12A	-0.6736409514789798	9.227015745670547	-3.0083859150958268	0.007535248580191935	0.06876170103716658	-3.6897872995173855
FEZ1	-0.6740606765673283	6.661897237306877	-3.2239356748666674	0.00469952988906713	0.04967245882098106	-2.894765477978419
DYNC1LI1	-0.6744389674125735	6.24821676888015	-3.3333462501108473	0.003691347462736796	0.04165437303304657	-2.604202130365752
ARL6IP5	-0.6746725087501249	4.912468266209155	-2.519766317664173	0.021389539259808268	0.144120324155528	-4.080208327353047
POLR1D	-0.6746935670080889	5.139720314161218	-2.948650529352471	0.008579622632114557	0.07538208394695901	-3.2552673571970163
SARS	-0.6750301895287656	5.556927255616991	-2.9640901775418835	0.008296971820083416	0.07371461941381237	-3.2881970332971915
PIM3	-0.6752773420781302	1.404810657783227	-0.956593067772796	0.35142231756609876	0.881712119564499	-5.773026141266761
TTYH1	-0.6759167688137007	6.691867068878406	-2.956674364691774	0.008431587307834958	0.07446338598268137	-3.4637037961222985
DNAJC15	-0.676191877873102	3.594598541148769	-1.547247128766998	0.13917366946531204	0.5039296603235573	-5.488205194938525
NANP	-0.6763230453789765	0.41346508762491674	-0.5257256867362667	0.6054841417052099	0.9855036808390536	-5.950899962162737
HAPLN1	-0.6764336786576552	-1.5552181049491702	-0.7518408628518501	0.4618477170558172	0.9855036808390536	-5.687556475950813
GM16505	-0.6764659755398506	-4.321609162470505	-1.21549082048721	0.2398530672971097	0.7058942143350639	-5.536165203028505
GM45021	-0.6764659755398506	-4.321609162470505	-1.21549082048721	0.2398530672971097	0.7058942143350639	-5.536165203028505
ALCAM	-0.6765524357044459	7.858485949461388	-1.8672398930930754	0.07821103127809358	0.3457949635569889	-5.685751166353198
MAN1A2	-0.6771217747313196	7.65284542374781	-3.6647108942307054	0.0017681613747279055	0.0242704659255723	-2.065213829095762
RLTPR	-0.6774038076305953	2.744711186696792	-1.2570001061174971	0.2247914676284819	0.6793846139024252	-5.6935871548155035
SLC35A5	-0.6774327926204391	5.543525183594998	-2.424519509138785	0.026057368226301655	0.16546555932814852	-4.366427870060125
PPM1K	-0.6781610463130958	7.079938413001283	-3.1876698755947195	0.005089908196465785	0.05250268537108796	-3.0272773332919387
LEFTY2	-0.678188359931384	0.8813392798579271	-0.9296187605875952	0.364846522835515	0.8995949083447476	-5.722801069836915
GNAZ	-0.678417034445161	6.917223810925228	-3.688509263359699	0.0016768338395088827	0.023330859543812348	-1.9185492196947562
PLEC	-0.6784703705093271	6.318635083828216	-3.0553691643848833	0.006801593588395177	0.06436494961928835	-3.206410872455176
GM9049	-0.6786749312157316	-3.525081261006573	-0.6747327394694825	0.5084046225055072	0.9855036808390536	-5.933219584407462
GM9045	-0.6786749312157316	-3.525081261006573	-0.6747327394694825	0.5084046225055072	0.9855036808390536	-5.933219584407462
GM10509	-0.6786908621141201	-3.877220533612217	-1.1387056447715895	0.2697279114310354	0.7607562423096438	-5.578818261989448
SKIV2L2	-0.6788002658379853	6.556557984537111	-3.4589880454250865	0.0027942896394913637	0.034254086676789704	-2.3736159542756123
GLRA1	-0.6788135788190468	-4.014665900751438	-0.8277185359499398	0.41864962496738156	0.9663820849791407	-5.892454057768606
TVP23B	-0.6791606280483569	3.661569254020774	-1.7992943060715532	0.08872889206068564	0.37598868010715536	-5.123910936569284
RTN4IP1	-0.6793026374480688	3.0511107365896932	-1.8210095445893928	0.08524007363232078	0.3660183343831967	-4.967150527485815
BCR	-0.6794333496525988	6.843264186945055	-3.7836792431013753	0.00135625049028209	0.019971862423411917	-1.6994147494143776
GM14306	-0.6795031773015676	2.91912648403255	-1.2741510550907533	0.21878632209112953	0.6696305902505144	-5.708069674768074
TCF4	-0.6797866177367116	10.027461211940539	-3.0890592244603376	0.006318802382249578	0.061285022455079066	-3.6260606535545534
SEC61B	-0.6799062123028756	2.5175184006552094	-1.4177139106415153	0.1733226891575708	0.5776358009159226	-5.448607771503908
TSTA3	-0.680441407056281	1.3701918160812487	-0.6981965493235428	0.4939601537479771	0.9855036808390536	-5.97621046523902
HAUS1	-0.6804656468840736	0.33259960781448755	-0.6876840967706243	0.5004020879469215	0.9855036808390536	-5.845328094584587
IFNA12	-0.6806957048794731	-4.3285136036735326	-0.9760616504720817	0.3419468679042891	0.8691283090500769	-5.78619352984765
FAM73B	-0.6808409580783046	3.916134286160193	-1.4866592111290067	0.15438029200265818	0.5374988112879382	-5.63838061921298
GM11185	-0.681152816587554	-0.3371792708576563	-1.1757028170663655	0.25500305233795273	0.7349941843314439	-5.350190405665833
RAB4A	-0.6815795531332611	3.819770012667398	-1.4384155122210327	0.16744609460044876	0.5651292545759969	-5.684293143536994
CCDC180	-0.6818600362255722	-4.158753400816998	-1.0604679660295437	0.3029294134993642	0.8119215503908254	-5.691355643128382
TMEM255B	-0.6827701893091906	-4.446928400948117	-1.0609949195097934	0.3026963106662819	0.8117129807451778	-5.7122707120558545
GM44977	-0.6827701893091906	-4.446928400948117	-1.0609949195097934	0.3026963106662819	0.8117129807451778	-5.7122707120558545
GM14609	-0.6827701893091906	-4.446928400948117	-1.0609949195097934	0.3026963106662819	0.8117129807451778	-5.7122707120558545
GM21378	-0.6827701893091906	-4.446928400948117	-0.9900651921924215	0.33524184437568716	0.8591314736091318	-5.78210817638538
GM20784	-0.6827701893091906	-4.446928400948117	-0.9900651921924215	0.33524184437568716	0.8591314736091318	-5.78210817638538
GSTP2	-0.6829324036493354	-3.721964238293427	-1.1719262276919549	0.25647780499122425	0.7378724969620228	-5.520178365746492
GM8775	-0.6829392821423323	-3.4042799445999727	-0.8109445774146854	0.42797133823073075	0.9804237105012602	-5.817291712673554
RBSN	-0.682946938645264	5.315522104058571	-2.68162166222238	0.0152178084560441	0.11353699183711581	-3.827560530278743
MARCH6	-0.6830033632143664	9.393642930336533	-4.272669824227466	0.0004563488893540356	0.008852789321908631	-0.9402250180468217
EIF3E	-0.6833362939909255	6.828695668452378	-3.7623447686943394	0.0014223360410731281	0.02074787275691792	-1.7445765903830885
PIK3CA	-0.6835349844348126	6.088073261573695	-2.720610188772117	0.014007770569988457	0.10723803468118193	-3.8650735145127815
SMIM7	-0.6835377613928131	6.133767030346608	-2.7625086998708603	0.01281015691561216	0.10089393675258522	-3.7867778245912294
ANKRD12	-0.6835838739127809	8.399164458673102	-3.0493521235559236	0.006891520297704295	0.0650080105995619	-3.4937356830707667
THOC3	-0.6837570176674195	4.087847963015008	-2.196598178211251	0.04136272418959949	0.22491370025502522	-4.5350720757308896
C4B	-0.683895019598772	0.3676448124915827	-0.8158959871343303	0.42520615825665475	0.9763252128520533	-5.75585963581684
CYB561D2	-0.6842406156013219	0.7029307268739095	-0.7296982441384748	0.47494732774703263	0.9855036808390536	-5.860333245883356
MRPS21	-0.684357022806763	4.293760616894851	-2.0426805739776652	0.055982569332750934	0.276212361486514	-4.845835732510548
OXCT1	-0.6843661206532277	8.01775394263082	-4.620703868759094	0.00021142396715627778	0.00497975452634501	0.008895647308029275
GM7331	-0.6847655748467125	-4.351718790513721	-0.975608698100998	0.3421652896957287	0.869547648591113	-5.788389255753582
CETN3	-0.6847796375527011	6.339452079467003	-3.0396876017090886	0.007038386132907575	0.06591575203146594	-3.2422677470200703
PLK-PS1	-0.6848902807151269	-2.2645341793196354	-0.7020793999750095	0.49159300314701104	0.9855036808390536	-5.754974856427337
IGTP	-0.6852189528666726	-4.23584402868563	-0.8999704314836409	0.37999755318458683	0.9220516057831218	-5.848404196717654
CBARP	-0.6852308966514835	6.823048973204724	-3.845888814437122	0.001180544339299904	0.01803453295058535	-1.559518071013791
DNAJA2	-0.6855098220797657	7.522690331588742	-3.833283792572013	0.0012142059711713466	0.018395244665466486	-1.6765773340357608
PHLDA1	-0.6856282887745251	3.1102188255874483	-1.2639943631840294	0.22232727288066964	0.6757652721237053	-5.7593039362412295
NEDD9	-0.6856409204139111	2.9960107232957887	-1.0530291758408332	0.3062338513644461	0.8167574544176801	-5.970417897704116
EFNB1	-0.6858975578771398	1.1045280538962468	-0.6504430451001285	0.5236074728146042	0.9855036808390536	-5.9683509462810225
GM43247	-0.6860633462298447	-3.6812861494778613	-0.7779691414123794	0.4466749614476664	0.9855036808390536	-5.881900270779354
WBP1L	-0.6861172070004202	4.012651194935633	-1.4598363815327757	0.16153726413424352	0.5532184968545573	-5.6945769995979765
HCFC2	-0.686205661508076	6.776362829701033	-2.9168514320589796	0.009191428714203309	0.07930165855647732	-3.5578275256049468
DBI	-0.6863647624248519	4.047501990764042	-2.5084296897607765	0.021900681441189278	0.14671382808193986	-3.9456454686682747
MBOAT7	-0.6863762472327926	6.568442814349273	-2.508034851302801	0.021918689698381417	0.14677404064693927	-4.353755304275264
C1S2	-0.6868127110143933	-3.950021631447747	-1.130949566929054	0.272893618633104	0.7665328780248348	-5.598090843833471
DCTN2	-0.6870292288338025	6.240617441071304	-3.239928896504136	0.004536842386460263	0.048377129300446534	-2.803811319462442
SART1	-0.6870657645699447	4.186587971107569	-1.8116410404232974	0.08673022517867916	0.36978231995479294	-5.2088360485708876
SPAG6	-0.687128419630155	-2.957786045647878	-0.619091415013089	0.5435988240656375	0.9855036808390536	-5.8856575063255665
EI24	-0.6872690775698675	5.948989190068619	-3.1396904063995885	0.00565546615778341	0.05649974368447024	-2.976683521590367
RNF169	-0.6873726244417417	6.158423792636311	-2.066182758346809	0.053482939723762155	0.26761205263993165	-5.115360546778923
KIDINS220	-0.6875716120213209	8.830134838201392	-4.272595105571693	0.0004564246062282709	0.008852789321908631	-0.8675784742468986
HINT3	-0.6878400907993965	2.3457257613683273	-1.1066832576787335	0.2829759658454113	0.7844935541760852	-5.785376331558825
CTLA4	-0.6880685899471133	-4.302840900882558	-1.3102015147492436	0.20657216500207168	0.6438119649327161	-5.423356475517975
MANEA	-0.6882865361574009	5.126995849062534	-2.918709952169381	0.009154539097169432	0.07913023117617052	-3.3151504694898803
ACAA1B	-0.688351706519168	-3.21228450424319	-0.573642580864669	0.5732952130897392	0.9855036808390536	-5.94877462560465
PCNA-PS2	-0.6884934694842415	-3.700054411065809	-0.8494128435558821	0.4067874235834037	0.951925270163816	-5.828001047500096
DCAF13	-0.6885790088026407	4.1337653115081086	-2.1446077724442083	0.04585675940035108	0.24136541774624384	-4.6368099027552265
FAM177A	-0.6886767643754563	5.672739547628189	-2.334550272936965	0.03132854505393635	0.18707452664867974	-4.556552561611388
COQ10A	-0.6886842914718181	4.062634953371128	-1.7403534438969082	0.09883371831646742	0.4037139365343387	-5.296414162120488
PSMC3	-0.6888044794095807	5.639287553856907	-2.2393567760536177	0.037973596601493464	0.21255808871671883	-4.72785562191304
SCOC	-0.6890611693591646	7.522580319154721	-2.8173093139136673	0.011391241546135683	0.09288813953330986	-3.861826152247612
HK1	-0.689086803174467	6.639188214029703	-3.621255266344556	0.0019478764899132708	0.026130128807806054	-2.030153306762763
GM5915	-0.689198541608123	-1.9206978278832105	-0.7245244539755271	0.4780397806679143	0.9855036808390536	-5.716378241733806
ZFP54	-0.6893751465104043	-1.2155821827585658	-0.667409978825423	0.5129613406954743	0.9855036808390536	-5.743202358939214
NR2F6	-0.6894370661090463	0.3062516101566245	-0.9714118737502644	0.34419367727536665	0.8723862175427985	-5.616155388584323
TSPYL3	-0.689750278487367	4.274668338591284	-1.7569965469352105	0.09588391745312307	0.3960459715185222	-5.312136575982877
TSPYL5	-0.6899414090055025	5.827611121134807	-1.8372255921054976	0.08271376396037733	0.35852913350113474	-5.452486379542433
HECTD1	-0.6899591944988757	8.013927203565789	-4.347857256699288	0.00038623555873570404	0.007759043224379477	-0.5961993853264707
USP33	-0.6900225737759351	7.435522706197407	-3.696035447951226	0.0016489409316283654	0.023031387845027264	-1.9683924169388414
STIM2	-0.690623845325784	7.456652268605924	-3.022914638241556	0.007300530519246359	0.06736276303327289	-3.4258017563507313
GM13233	-0.6907235343688414	-4.335801817190259	-1.275933805474217	0.2181693540574516	0.6684967007292821	-5.466891882922129
GM6741	-0.6909921629164075	2.094112762351774	-0.7308552962733149	0.4742573734227086	0.9855036808390536	-6.075538383188816
SEPT4	-0.6910565552225374	3.2374330174728443	-1.0378073132327832	0.3130762352315661	0.8274793307379262	-6.036149361216422
CARKD	-0.6911117795600776	3.0250699504934606	-1.4795095459169643	0.1562619969934171	0.5415751256819773	-5.465867873764444
GM14124	-0.691131215946732	-3.321900128450565	-1.0302849909726852	0.3164976379662476	0.8325330690246978	-5.611119915030361
NAV1	-0.6911675276142901	8.47422973269481	-4.868050015365637	0.00012301581821628764	0.0032950014716303416	0.4983823125839626
SMIM20	-0.6913909531290492	2.8577903192945078	-1.5002498488787501	0.1508548940262027	0.530409492283671	-5.404070118960233
FAM217B	-0.6915470789083313	5.638850340386669	-3.261135717671693	0.0043296145055712835	0.04679023061351341	-2.673253745845259
CLN5	-0.6922316208534518	3.3464110942651693	-1.3160741327586047	0.20463428267836353	0.639807296979162	-5.74452493170735
ISYNA1	-0.6922801859580678	2.918173798863856	-1.8364705145456686	0.08282992176644169	0.3589848147512423	-4.9166174132330225
ADH5	-0.692449547944971	4.758765669430072	-2.109065571316375	0.049181068592078055	0.253212206719877	-4.816039755266878
GM12183	-0.6925583205712678	-1.5534171141502602	-1.0929016617807294	0.2888226552951434	0.7936709021299626	-5.392430059363077
VPS13D	-0.6926218798963601	7.757941952309416	-4.08566851359628	0.0006917106458001722	0.012122257004265377	-1.1467526406364277
GM6733	-0.6927919153938231	-1.8167147216526265	-0.6005724805953743	0.5555984416112707	0.9855036808390536	-5.791448838247025
CSTB	-0.6931464468552528	3.012469292358925	-1.2232509980490422	0.2369800190262219	0.700670277022746	-5.7873634519054535
KDM1B	-0.6931543422601965	2.5763741324452427	-0.8744689582024247	0.3933605737644238	0.9379256699985169	-6.05382877518878
SEMA6B	-0.6932641606437837	4.435037107208545	-1.9220770920130792	0.07054074322238106	0.32188417658849816	-5.076822663216865
ZER1	-0.6933537388856283	6.537415726430931	-2.916998719795146	0.009188499976199218	0.07929741268242571	-3.52546174191245
